2,19,29,12,13,-5,-4,-3,-5,25,20,7,42,3,5,-8,handOpen
8,15,10,15,56,17,25,6,-1,25,71,-90,-48,-16,-16,-5,handOpen
-6,18,58,110,26,12,-9,-4,-5,-1,15,-3,16,1,32,-2,handOpen
1,8,-5,-20,-33,8,9,-1,-1,-6,-17,-46,-47,0,-15,0,handOpen
11,54,50,9,-16,-9,10,2,1,2,8,-8,1,-17,2,2,handOpen
-23,-109,-92,-40,-106,-8,-3,-8,-9,-21,-44,-57,-33,-7,-4,-4,handOpen
-2,11,5,19,66,-15,-6,-3,-14,-16,-26,-16,13,-15,-4,-7,handOpen
-2,0,2,12,-1,-1,0,-4,-1,1,3,-8,-1,-2,-2,-2,handRelax
1,3,-1,-1,-2,-2,0,-2,1,-3,-1,3,-10,-1,-2,2,handRelax
-2,-2,-3,-1,2,-3,-1,1,1,10,19,-1,-31,-1,2,0,handRelax
-2,-1,-1,2,-3,0,-4,-1,-5,-22,-33,-13,6,2,-2,-3,handRelax
0,1,-4,-1,-2,0,-3,1,-6,-9,-6,-2,-4,-4,-1,-3,handRelax
-2,2,8,7,0,-1,-2,-1,-8,-26,-27,-3,24,2,-2,-2,handRelax
3,4,2,-6,-10,-2,1,-1,-5,2,8,8,-8,-1,-5,-6,handRelax
2,4,2,2,1,-3,0,-2,-3,3,2,1,2,-1,1,0,handRelax
5,17,14,-2,-4,-1,-1,2,0,2,-1,-4,-9,-7,-6,-1,handRelax
-2,3,3,-5,-1,1,-3,-4,-2,-4,-1,-2,1,0,0,0,handRelax
1,-2,-2,-3,-28,-2,-1,-1,-1,2,9,2,2,1,-1,0,handRelax
-1,0,-3,5,16,0,-2,-1,-2,-9,-13,6,22,2,-4,-2,handRelax
-1,6,1,-4,-15,-3,0,-2,5,19,-4,-18,-57,-9,-1,-2,handRelax
-8,-14,15,10,24,5,3,-2,2,10,8,11,-15,-4,0,2,handRelax
0,-5,-9,-3,34,2,-2,1,-1,1,-1,-2,-2,1,-1,-3,handRelax
1,8,6,10,19,-3,2,-2,1,5,2,2,0,1,1,0,handRelax
-10,-29,-20,-12,-18,2,-3,-1,1,2,2,1,2,0,1,-1,handRelax
-3,0,5,-1,2,-1,0,-1,-1,-1,-3,3,1,1,-4,-4,handRelax
4,-2,-10,-8,-3,-3,1,-1,2,-3,1,2,3,-7,0,2,handRelax
2,0,7,26,10,1,-1,1,1,4,4,-2,-11,-1,1,-1,handRelax
-1,-3,-4,-12,-4,1,-1,1,0,-3,-13,-8,4,3,-1,0,handRelax
-1,-2,5,5,0,1,-1,-2,-5,-9,2,-9,-13,3,1,-3,handRelax
-1,-1,-7,-7,3,-1,-1,-1,-1,-6,4,16,10,-3,-3,-4,handRelax
1,2,12,4,-2,1,0,-3,2,7,4,1,-6,0,0,-1,handRelax
5,-4,-11,1,29,2,3,-1,1,-2,-3,-4,-5,0,-1,2,handRelax
0,1,-1,11,9,-2,0,1,-7,-10,-3,0,-11,-2,-1,-2,handRelax
-2,-2,-7,7,20,-1,2,-3,1,5,0,-1,-5,-5,-2,-1,handRelax
-1,3,4,16,-10,-2,-1,-3,-3,-4,-3,-9,-1,4,2,0,handRelax
2,9,4,-17,-11,-6,-1,0,1,0,-10,-5,-2,-5,-2,-2,handRelax
2,2,8,2,2,-1,1,0,-2,-6,-3,-5,25,5,0,1,handRelax
1,5,2,-4,2,0,-1,1,0,2,0,3,8,-2,-2,2,handRelax
1,-10,7,5,20,3,-1,-1,-4,4,4,13,3,-3,-1,-2,handRelax
-3,-11,-5,8,-27,0,0,-3,1,-3,-6,-2,0,-1,0,0,handRelax
-1,2,4,-2,-13,-1,0,-2,-3,-1,11,-1,-3,-2,-1,-1,handRelax
-2,-11,-2,2,-1,-4,0,2,3,6,0,-10,-5,1,-1,0,handRelax
0,-3,-4,5,25,3,1,2,1,-9,-4,6,7,3,0,-3,handRelax
-1,0,-9,-2,3,2,0,2,-1,0,-9,-11,-10,-3,-1,-3,handRelax
-2,-4,-3,14,-19,-1,0,-1,-1,-8,4,2,-1,-1,-4,-2,handRelax
2,9,3,-19,27,1,0,-1,2,3,0,0,3,0,-2,0,handRelax
-1,2,6,-2,4,-2,-1,-4,-2,0,1,-5,-6,2,4,1,handRelax
0,-5,-9,5,-15,2,1,-1,1,6,8,11,16,-1,-1,0,handRelax
3,13,-3,-9,4,-1,-2,0,0,-1,2,-3,6,-2,-1,1,handRelax
-4,-23,-11,9,4,-2,0,0,1,5,-1,4,6,3,2,2,handRelax
-2,-10,-6,-3,-7,0,0,-2,-7,-30,-16,-3,2,0,-4,-3,handRelax
1,2,2,6,20,-1,1,1,-1,-1,-5,1,8,1,0,-4,handRelax
2,2,1,-3,-24,1,-1,1,6,17,10,2,5,1,-1,-2,handRelax
4,20,14,3,11,2,-2,-2,-9,-21,-26,-4,-21,-3,-1,-6,handRelax
-9,-28,-12,-12,-15,-5,0,-1,0,4,3,0,-4,-1,1,-2,handRelax
-1,6,0,2,26,-1,1,-2,-2,3,1,9,19,5,2,1,handRelax
1,2,6,-2,-27,-3,-1,1,1,-3,1,5,-6,-4,-3,-3,handRelax
-3,-7,-1,-5,15,0,-3,0,-2,-1,0,-8,1,-1,0,-1,handRelax
-3,1,3,6,2,3,1,3,-1,0,6,12,7,-2,-2,-2,handRelax
0,0,-2,-10,-5,-2,0,-1,-3,-3,-16,-9,-6,-3,3,0,handRelax
1,3,-1,-1,2,0,-2,-1,-1,-5,-2,-4,-12,-2,0,-1,handRelax
-1,2,10,-3,-1,3,0,1,-1,4,7,0,1,0,-1,-3,handRelax
-9,-19,-17,-5,2,6,1,-2,0,-1,-1,0,-1,1,-2,2,handRelax
-1,5,-6,7,32,4,2,-1,-2,-7,-4,3,-5,0,-4,-1,handRelax
-3,4,-7,0,22,-9,-1,0,1,4,-3,-5,2,2,0,0,handRelax
1,-4,-1,-3,-8,0,-1,-2,4,32,22,-3,-11,-1,-1,-1,handRelax
-5,-9,-9,-4,-19,-5,-2,-3,-12,-55,-28,15,12,0,-2,-2,handRelax
-1,4,3,0,-2,-1,-2,-3,0,7,-2,-8,-17,-3,-1,3,handRelax
2,5,2,0,4,2,1,0,-1,-3,-4,-3,-5,-4,-2,-3,handRelax
1,1,0,7,-4,2,0,-2,0,-8,-1,1,-13,-7,-4,0,handRelax
4,9,3,-5,14,1,1,0,3,3,2,-1,34,2,-4,0,handRelax
-4,-11,-1,1,-1,-2,0,-3,0,2,1,-4,-27,2,-1,3,handRelax
-3,0,1,5,-8,-3,-3,-1,-1,3,5,15,14,3,0,0,handRelax
1,6,-9,-8,-3,-2,-1,-1,-2,2,-4,-2,7,0,0,1,handRelax
-1,-8,-1,2,2,2,-2,-3,0,-1,0,1,1,0,0,-2,handRelax
0,-1,-3,-7,-6,0,-1,-2,-2,-1,-4,-7,-5,-4,-2,-1,handRelax
-1,1,11,0,0,1,-1,-5,-3,-10,-3,-9,-22,-1,-2,-2,handRelax
-2,-6,-5,2,27,1,0,0,0,0,0,1,22,1,0,1,handRelax
-1,-1,0,-2,-22,-2,-2,3,0,8,3,11,21,2,-4,-1,handRelax
-1,4,1,3,9,0,-2,0,1,-8,-15,-25,-73,-5,1,3,handRelax
1,-6,11,22,93,15,3,2,-2,-3,-8,0,8,-1,0,-3,handRelax
1,4,4,1,-6,-5,0,-1,2,10,10,-17,-52,-3,-1,2,handRelax
1,3,-2,-10,-4,-1,-2,-1,-2,-8,-7,7,2,0,-1,-2,handRelax
-4,2,2,7,7,1,0,-2,-3,-8,-10,-10,-1,-1,-3,-3,handRelax
0,4,3,11,7,0,-2,1,1,-1,2,-6,-42,-1,-2,0,handRelax
2,1,3,-1,1,-2,-1,2,2,1,0,-19,-23,-3,1,2,handRelax
0,-4,0,-8,-12,1,-1,1,0,3,2,6,4,-2,3,-2,handRelax
0,1,-5,-1,25,-5,1,-1,-3,3,5,2,1,-5,-2,-1,handRelax
-1,-7,-15,-6,-3,1,0,0,-9,-27,-14,7,19,3,-3,-1,handRelax
1,-1,-3,-3,0,1,-1,0,2,1,2,0,-1,-2,0,2,handRelax
5,11,3,0,-2,0,2,0,1,9,-1,-3,0,0,-3,-1,handRelax
0,10,14,-4,-4,-1,0,-3,-4,2,2,-7,-11,3,-2,1,handRelax
3,19,-3,-8,19,6,5,2,-9,-7,-1,-3,-22,-3,-4,-4,handRelax
-7,-36,-15,-2,4,4,-1,-4,4,13,5,-9,27,-1,-2,-1,handRelax
-2,-11,-5,6,5,1,-4,-1,-2,-2,-2,5,5,4,-1,2,handRelax
1,6,4,8,-3,-4,1,1,2,1,-1,-1,-10,-2,-3,0,handRelax
2,3,1,3,-9,1,-1,-2,5,11,20,2,10,2,-2,2,handRelax
-3,1,0,-3,2,0,-1,1,-7,-26,-28,0,-14,-4,-2,1,handRelax
2,2,0,-3,1,-1,1,0,-1,0,-4,0,0,3,1,-3,handRelax
0,4,-3,-1,-2,0,-5,-2,2,1,3,-1,-1,1,-2,-1,handRelax
-1,1,-2,2,0,-2,-2,0,1,4,6,29,40,1,0,2,handRelax
3,19,8,0,1,-3,-1,2,2,9,7,-12,-16,-3,-2,-2,handRelax
-5,-33,-14,2,-4,0,-1,-2,1,-2,-9,3,-32,3,3,3,handRelax
-1,-2,-3,-16,-11,-4,-1,-3,0,-2,0,-1,4,1,1,0,handRelax
1,3,1,-8,-36,-3,-4,0,-4,-11,5,3,-15,0,-1,-1,handRelax
1,0,-1,1,-1,0,-2,1,2,0,2,1,0,-1,-2,2,handRelax
1,-4,-4,-4,1,-3,2,-1,-1,-1,-6,-2,1,2,0,-2,handRelax
-1,5,-8,9,15,-3,-1,0,4,8,5,2,-3,-1,0,2,handRelax
-1,-6,-8,-5,-4,-3,0,1,-3,-4,-3,-1,9,0,-2,1,handRelax
-6,-7,5,2,2,-1,-1,-3,-2,-1,3,-6,-53,-5,0,-4,handRelax
-1,0,2,1,-7,-2,-1,-3,0,0,-2,20,73,0,-2,-3,handRelax
